RUEE,Rule,GRADO/AÑO,BACHIILER_DIVNOMBRE,Turno,PLAN,MODALIDAD
1215007,3150115,1, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1215007,3150115,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1215007,3150115,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1215007,3150115,2, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1215007,3150115,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1215007,3150115,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1215007,3150115,3, ,NOCTURNO,0,ANUAL
1215008,3150120,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1215008,3150120,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1215008,3150120,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1215008,3150120,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1215008,3150120,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1215008,3150120,1, ,MATUTINO EXTENDIDO,0,ANUAL
1215008,3150120,2, ,MATUTINO EXTENDIDO,0,ANUAL
1215008,3150120,3, ,MATUTINO EXTENDIDO,0,ANUAL
1215009,3150116,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1215009,3150116,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1215009,3150116,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1215009,3150116,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1215009,3150116,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1215011,3150121,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1215011,3150121,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1215011,3150121,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1215011,3150121,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1215011,3150121,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1215011,3150121,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1215011,3150121,1, ,MATUTINO EXTENDIDO,0,ANUAL
1215011,3150121,1, ,INTERMEDIO EXTENDIDO,0,ANUAL
1215011,3150121,2, ,MATUTINO EXTENDIDO,0,ANUAL
1215011,3150121,2, ,INTERMEDIO EXTENDIDO,0,ANUAL
1215011,3150121,3, ,MATUTINO EXTENDIDO,0,ANUAL
1215011,3150121,3, ,INTERMEDIO EXTENDIDO,0,ANUAL
1215012,3150118,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1215012,3150118,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1215012,3150118,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1215012,3150118,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1215012,3150118,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1215012,3150118,1, ,MATUTINO EXTENDIDO,0,ANUAL
1215012,3150118,2, ,MATUTINO EXTENDIDO,0,ANUAL
1215012,3150118,3, ,MATUTINO EXTENDIDO,0,ANUAL
1215014,3150117,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1215014,3150117,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1215014,3150117,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1215014,3150117,2, ,MATUTINO EXTENDIDO,2013,ANUAL/SEMESTRAL
1215014,3150117,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1215014,3150117,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1215014,3150117,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216001,3160118,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1216001,3160118,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216001,3160118,4, ,NOCTURNO,1994,SEMESTRAL
1216001,3160118,5,DIV.BIOLOGICA,NOCTURNO,1994,SEMESTRAL
1216001,3160118,5,DIV.CIENTIFICA,NOCTURNO,1994,ANUAL
1216001,3160118,5,DIV.ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1216001,3160118,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1216001,3160118,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216001,3160118,5,DIV.CIENTIFICA,MATUTINO EXTENDIDO,2006,ANUAL
1216001,3160118,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216001,3160118,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1216001,3160118,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216001,3160118,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1216001,3160118,6,ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1216001,3160118,6,CIENCIAS AGRARIAS,MATUTINO EXTENDIDO,2006,ANUAL
1216001,3160118,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1216001,3160118,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1216001,3160118,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1216001,3160118,6,FISICO MATEMATICO,MATUTINO EXTENDIDO,2006,ANUAL
1216001,3160118,6,FISICO MATEMATICO,NOCTURNO,1994,ANUAL
1216001,3160118,6,MATEMATICA Y DISEÑO,INTERMEDIO EXTENDIDO,2006,ANUAL
1216001,3160118,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,SEMESTRAL
1216001,3160118,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216001,3160118,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1216001,3160118,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1216002,3160123,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1216002,3160123,4, ,NOCTURNO,1994,SEMESTRAL
1216002,3160123,5,DIV.BIOLOGICA,NOCTURNO,1994,SEMESTRAL
1216002,3160123,5,DIV.ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1216002,3160123,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1216002,3160123,5,DIV.CIENTIFICA,MATUTINO EXTENDIDO,2006,ANUAL
1216002,3160123,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1216002,3160123,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1216002,3160123,6,ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1216002,3160123,6,CIENCIAS AGRARIAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1216002,3160123,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1216002,3160123,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1216002,3160123,6,FISICO MATEMATICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1216002,3160123,6,MATEMATICA Y DISEÑO,INTERMEDIO EXTENDIDO,2006,ANUAL
1216002,3160123,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,SEMESTRAL
1216002,3160123,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216002,3160123,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1216002,3160123,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1216002,3160123,1, ,NOCTURNO EXTENDIDO,2012,SEMESTRAL
1216002,3160123,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216002,3160123,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216003,3160122,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216003,3160122,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216003,3160122,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216003,3160122,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216003,3160122,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1216003,3160122,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1216003,3160122,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1216003,3160122,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1216003,3160122,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1216004,3160126,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1216004,3160126,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216004,3160126,4, ,NOCTURNO,1994,ANUAL
1216004,3160126,5,DIV.BIOLOGICA,NOCTURNO,1994,ANUAL
1216004,3160126,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216004,3160126,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216004,3160126,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216004,3160126,5,DIV.HUMANISTICA,NOCTURNO,1994,ANUAL
1216004,3160126,6,CIENCIAS AGRARIAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1216004,3160126,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1216004,3160126,6,SOCIAL HUMANISTICO,NOCTURNO,1994,ANUAL
1216004,3160126,6,FISICO MATEMATICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1216004,3160126,6,FISICO MATEMATICO,NOCTURNO,1994,ANUAL
1216004,3160126,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,ANUAL
1216004,3160126,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216004,3160126,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1216004,3160126,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1216004,3160126,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216004,3160126,1, ,NOCTURNO,0,ANUAL
1216004,3160126,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1216004,3160126,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216004,3160126,2, ,NOCTURNO,0,ANUAL
1216004,3160126,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1216004,3160126,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216004,3160126,3, ,NOCTURNO,0,ANUAL
1216006,3160125,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1216006,3160125,4, ,NOCTURNO,1994,SEMESTRAL
1216006,3160125,5,DIV.BIOLOGICA,NOCTURNO,1994,ANUAL
1216006,3160125,5,DIV.CIENTIFICA,NOCTURNO,1994,ANUAL
1216006,3160125,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1216006,3160125,5,DIV.CIENTIFICA,MATUTINO EXTENDIDO,2006,ANUAL
1216006,3160125,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1216006,3160125,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1216006,3160125,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1216006,3160125,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1216006,3160125,6,SOCIAL ECONOMIA,NOCTURNO,1994,ANUAL
1216006,3160125,6,FISICO MATEMATICO,MATUTINO EXTENDIDO,2006,ANUAL
1216006,3160125,6,FISICO MATEMATICO,NOCTURNO,1994,ANUAL
1216006,3160125,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,ANUAL
1216006,3160125,6,SOCIAL ECONOMIA,MATUTINO EXTENDIDO,2006,ANUAL
1216006,3160125,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1216006,3160125,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216006,3160125,1, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1216006,3160125,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216006,3160125,2, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1216006,3160125,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216006,3160125,3, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1216007,3160119,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1216007,3160119,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216007,3160119,1, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1216007,3160119,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1216007,3160119,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216007,3160119,2, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1216007,3160119,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1216007,3160119,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216007,3160119,3, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1216008,3160120,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1216008,3160120,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216008,3160120,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1216008,3160120,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216008,3160120,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1216008,3160120,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216010,3160124,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216010,3160124,4, ,NOCTURNO,1994,SEMESTRAL
1216010,3160124,5,DIV.BIOLOGICA,NOCTURNO,1994,ANUAL
1216010,3160124,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216010,3160124,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216010,3160124,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1216010,3160124,5,DIV.HUMANISTICA,NOCTURNO,1994,ANUAL
1216010,3160124,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1216010,3160124,6,SOCIAL HUMANISTICO,NOCTURNO,1994,ANUAL
1216010,3160124,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,ANUAL
1216010,3160124,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1216010,3160124,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1216010,3160124,1, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1216010,3160124,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1216010,3160124,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216010,3160124,2, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1216010,3160124,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216010,3160124,3, ,NOCTURNO,2013,ANUAL/SEMESTRAL
1216014,3160121,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1216014,3160121,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216014,3160121,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1216014,3160121,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216014,3160121,1, ,VESPERTINO,2013,ANUAL/SEMESTRAL
1216014,3160121,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1216014,3160121,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216014,3160121,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1216014,3160121,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1216014,3160121,3, ,VESPERTINO,2013,ANUAL/SEMESTRAL
1216080, ,1, ,MATUTINO EXTENDIDO,0,ANUAL
1217001,3170110,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1217001,3170110,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217001,3170110,5,DIV.BIOLOGICA,NOCTURNO,1994,SEMESTRAL
1217001,3170110,5,DIV.ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1217001,3170110,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1217001,3170110,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1217001,3170110,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1217001,3170110,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1217001,3170110,6,ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1217001,3170110,6,CIENCIAS AGRARIAS,MATUTINO EXTENDIDO,2006,ANUAL
1217001,3170110,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1217001,3170110,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1217001,3170110,6,FISICO MATEMATICO,MATUTINO EXTENDIDO,2006,ANUAL
1217001,3170110,6,FISICO MATEMATICO,NOCTURNO,1994,SEMESTRAL
1217001,3170110,6,MATEMATICA Y DISEÑO,MATUTINO EXTENDIDO,2006,ANUAL
1217001,3170110,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,SEMESTRAL
1217001,3170110,6,SOCIAL ECONOMIA,MATUTINO EXTENDIDO,2006,ANUAL
1217001,3170110,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1217002,3170113,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1217002,3170113,4, ,NOCTURNO,1994,ANUAL
1217002,3170113,5,DIV.BIOLOGICA,NOCTURNO,1994,ANUAL
1217002,3170113,5,DIV.ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1217002,3170113,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1217002,3170113,5,DIV.CIENTIFICA,MATUTINO EXTENDIDO,2006,ANUAL
1217002,3170113,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1217002,3170113,5,DIV.HUMANISTICA,NOCTURNO,1994,ANUAL
1217002,3170113,6,ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1217002,3170113,6,CIENCIAS AGRARIAS,MATUTINO EXTENDIDO,2006,ANUAL
1217002,3170113,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1217002,3170113,6,SOCIAL HUMANISTICO,NOCTURNO,1994,ANUAL
1217002,3170113,6,FISICO MATEMATICO,MATUTINO EXTENDIDO,2006,ANUAL
1217002,3170113,6,MATEMATICA Y DISEÑO,MATUTINO EXTENDIDO,2006,ANUAL
1217002,3170113,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,ANUAL
1217002,3170113,6,SOCIAL ECONOMIA,MATUTINO EXTENDIDO,2006,ANUAL
1217002,3170113,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1217002,3170113,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217002,3170113,1, ,NOCTURNO,0,ANUAL
1217002,3170113,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217002,3170113,2, ,NOCTURNO,0,ANUAL
1217002,3170113,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217002,3170113,3, ,NOCTURNO,0,ANUAL
1217003,3170114,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1217003,3170114,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217003,3170114,4, ,NOCTURNO,1994,SEMESTRAL
1217003,3170114,5,DIV.BIOLOGICA,NOCTURNO,1994,ANUAL
1217003,3170114,5,DIV.ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1217003,3170114,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1217003,3170114,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1217003,3170114,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1217003,3170114,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1217003,3170114,6,ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1217003,3170114,6,CIENCIAS AGRARIAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1217003,3170114,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1217003,3170114,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1217003,3170114,6,SOCIAL ECONOMIA,NOCTURNO,1994,SEMESTRAL
1217003,3170114,6,FISICO MATEMATICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1217003,3170114,6,MATEMATICA Y DISEÑO,INTERMEDIO EXTENDIDO,2006,ANUAL
1217003,3170114,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,ANUAL
1217003,3170114,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
1217003,3170114,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1217003,3170114,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1217003,3170114,1, ,NOCTURNO,0,ANUAL
1217003,3170114,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1217003,3170114,2, ,NOCTURNO,0,ANUAL
1217003,3170114,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1217003,3170114,3, ,NOCTURNO,0,ANUAL
1217004,3170118,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217004,3170118,4, ,VESPERTINO,1994,ANUAL
1217004,3170118,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1217004,3170118,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1217004,3170118,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1217004,3170118,5,DIV.HUMANISTICA,VESPERTINO,1994,ANUAL
1217004,3170118,6,CIENCIAS AGRARIAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1217004,3170118,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1217004,3170118,6,SOCIAL HUMANISTICO,VESPERTINO,1994,ANUAL
1217004,3170118,6,FISICO MATEMATICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1217004,3170118,6,SOCIAL HUMANISTICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1217004,3170118,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1217004,3170118,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1217004,3170118,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1217006,3170111,4, ,NOCTURNO,1994,SEMESTRAL
1217006,3170111,0, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1217006,3170111,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1217006,3170111,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217006,3170111,1, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1217006,3170111,1, ,NOCTURNO EXTENDIDO,2012,SEMESTRAL
1217006,3170111,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1217006,3170111,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217006,3170111,2, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1217006,3170111,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1217006,3170111,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217006,3170111,3, ,NOCTURNO EXTENDIDO,2009,SEMESTRAL
1217007,3170117,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1217007,3170117,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1217007,3170117,6,SOCIAL HUMANISTICO,MATUTINO EXTENDIDO,2006,ANUAL
1217007,3170117,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217007,3170117,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217007,3170117,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1217009,3170116,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1217009,3170116,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1217009,3170116,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1217009,3170116,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1217010,3170115,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217010,3170115,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1217010,3170115,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217010,3170115,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1217010,3170115,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217011,3170112,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1217011,3170112,1, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217011,3170112,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1217011,3170112,2, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217011,3170112,3, ,MATUTINO EXTENDIDO,2006,ANUAL
1217011,3170112,3, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1217015,3170136,1, ,MATUTINO EXTENDIDO,2006,ANUAL
1217015,3170136,2, ,MATUTINO EXTENDIDO,2006,ANUAL
1218001,3180142,4, ,MATUTINO EXTENDIDO,2006,ANUAL
1218001,3180142,4, ,INTERMEDIO EXTENDIDO,2006,ANUAL
1218001,3180142,4, ,NOCTURNO,1994,ANUAL
1218001,3180142,4, ,NOCTURNO,1994,SEMESTRAL
1218001,3180142,5,DIV.BIOLOGICA,NOCTURNO,1994,SEMESTRAL
1218001,3180142,5,DIV.ARTE Y EXPRESION,MATUTINO EXTENDIDO,2006,ANUAL
1218001,3180142,5,DIV.BIOLOGICA,MATUTINO EXTENDIDO,2006,ANUAL
1218001,3180142,5,DIV.BIOLOGICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1218001,3180142,5,DIV.CIENTIFICA,MATUTINO EXTENDIDO,2006,ANUAL
1218001,3180142,5,DIV.CIENTIFICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1218001,3180142,5,DIV.HUMANISTICA,MATUTINO EXTENDIDO,2006,ANUAL
1218001,3180142,5,DIV.HUMANISTICA,INTERMEDIO EXTENDIDO,2006,ANUAL
1218001,3180142,5,DIV.HUMANISTICA,NOCTURNO,1994,ANUAL
1218001,3180142,5,DIV.HUMANISTICA,NOCTURNO,1994,SEMESTRAL
1218001,3180142,6,ARTE Y EXPRESION,INTERMEDIO EXTENDIDO,2006,ANUAL
1218001,3180142,6,CIENCIAS AGRARIAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1218001,3180142,6,CIENCIAS BIOLOGICAS,MATUTINO EXTENDIDO,2006,ANUAL
1218001,3180142,6,CIENCIAS BIOLOGICAS,INTERMEDIO EXTENDIDO,2006,ANUAL
1218001,3180142,6,SOCIAL HUMANISTICO,NOCTURNO,1994,ANUAL
1218001,3180142,6,SOCIAL HUMANISTICO,NOCTURNO,1994,SEMESTRAL
1218001,3180142,6,FISICO MATEMATICO,INTERMEDIO EXTENDIDO,2006,ANUAL
1218001,3180142,6,MATEMATICA Y DISEÑO,MATUTINO EXTENDIDO,2006,ANUAL
1218001,3180142,6,CIENCIAS BIOLOGICAS,NOCTURNO,1994,SEMESTRAL
1218001,3180142,6,SOCIAL ECONOMIA,MATUTINO EXTENDIDO,2006,ANUAL
1218001,3180142,6,SOCIAL ECONOMIA,INTERMEDIO EXTENDIDO,2006,ANUAL
