MODALIDAD,TITULACION,TIPO_FORMACION,CARRERA_ESPECIALIDAD,turno,PLAN,DescTForm,DescCarre,Mail,Enlace,RUEE
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,LITERATURA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,MATEMÁTICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,PORTUGUÉS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMIPRESENCIAL,GRADO,PROFESORADO,QUÍMICA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
SEMILIBRE,GRADO,PROFESORADO,SOCIOLOGÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdflorida@yahoo.com,http://ifdflorida.cfe.edu.uy/,1408011
PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACIÓN PRIMARIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACIÓN PRIMARIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACIÓN PRIMARIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACIÓN PRIMARIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACIÓN PRIMARIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACIÓN PRIMARIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACIÓN PRIMARIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
PRESENCIAL,GRADO,MAGISTERIO,MAESTRO DE EDUCACIÓN PRIMARIA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,ASTRONOMÍA,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLÓGICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLÓGICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLÓGICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLÓGICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLÓGICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLÓGICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLÓGICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS BIOLÓGICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRÁFICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRÁFICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRÁFICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
SEMIPRESENCIAL,GRADO,PROFESORADO,CIENCIAS GEOGRÁFICAS,,2008,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,http://www.cfe.edu.uy/index.php/planes-y-programas/planes-vigentes-para-profesorado,ifdfraybentos@yahoo.com.ar,http://ifdfraybentos.cfe.edu.uy/,1412012
