DescripciOn ,DescripciOn,Plan,COd.,DescripciOn,Tray.,Año,MOd.,Sem.,Grupo,Turno,Sectores de Estudio,Modalidad,TelEfono,Mail,DescTCurso,DescOrient,Ruee,Rule
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I,0,1,1,FB1,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055gastronom%C3%ADa.htm,1303141,4030318
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,II,0,1,1,FD1,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055capilar.htm,1303141,4030318
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,153,CARPINTERIA,II,0,3,1,FF3,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055carpinter%C3%ADa.htm,1303141,4030318
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,446,MECANICA AUTOMOTRIZ,I,0,1,1,FC1,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804576Mec%20Automotriz.htm,1303141,4030318
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,81A,ROBOTICA,II,0,1,1,FA1,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/ROB%C3%93TICA.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,7,ADMINISTRACION,,1,0,0,SA,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,7,ADMINISTRACION,,2,0,0,SA,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,107,ASISTENTE DE DIRECCION,,2,0,0,SA2,VESPERTINO-NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804107Asistente%20de%20direccion.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,141,CAPILAR,,1,0,0,SB,VESPERTINO-NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804141Capilar.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,397,GASTRONOMIA C/S/B,,1,0,0,SC,MATUTINO-VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/04804401%20-%20Gastronom%C3%ADa.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA PROFESIONAL,2004,401,GASTRONOMIA COCINA,,2,0,0,SC,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/EMP.htm,0,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,8,ADMINISTRACION,,3,0,0,BA,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,8,ADMINISTRACION,,3,0,0,BC,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/048/administraci%C3%B3n.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,00R,ADMINISTRACION (R),,1,0,0,BA,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,0,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,00R,ADMINISTRACION (R),,1,0,0,BC,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,0,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,00R,ADMINISTRACION (R),,2,0,0,BA,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,0,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,00R,ADMINISTRACION (R),,2,0,0,BC,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,0,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,237,CONSTRUCCION,,2,0,0,BJ,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055construcci%C3%B3n.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,237,CONSTRUCCION,,3,0,0,BJ,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055construcci%C3%B3n.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,23P,CONSTRUCCION,,1,0,0,BJ,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055construcci%C3%B3n.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION,,1,0,0,BK,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION,,1,0,0,BL,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION,,1,0,0,BN,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION,,2,0,0,BK,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION,,2,0,0,BL,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION,,2,0,0,BM,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION,,3,0,0,BK,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,25A,DEPORTE Y RECREACION,,3,0,0,BM,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,331,ELECTROMECANICA AUTOMOTRIZ,,2,0,0,BE,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904331.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,331,ELECTROMECANICA AUTOMOTRIZ,,3,0,0,BE,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904331.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,335,ELECTRO - ELECTRONICA,,2,0,0,BF,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904335.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,335,ELECTRO - ELECTRONICA,,3,0,0,BF,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904335.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,336,ELECTROMECANICA,,1,0,0,BB,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904336.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,336,ELECTROMECANICA,,1,0,0,BD,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904336.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,336,ELECTROMECANICA,,1,0,0,BD2,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904336.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,336,ELECTROMECANICA,,2,0,0,BB,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904336.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,336,ELECTROMECANICA,,2,0,0,BD,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904336.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,336,ELECTROMECANICA,,3,0,0,BB,MATUTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904336.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,336,ELECTROMECANICA,,3,0,0,BD,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/04904336.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,480,INFORMATICA,,3,0,0,BG,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BG,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,1,0,0,BH,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,48I,INFORMATICA,,2,0,0,BG,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT%20Informatica%20reformulacion.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,929,TURISMO,,1,0,0,BI,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,0,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,929,TURISMO,,2,0,0,BI,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,0,1303141,4030318
EDUCACION MEDIA SUPERIOR,EDUCACION MEDIA TECNOLOGICA,2004,929,TURISMO,,3,0,0,BI,VESPERTINO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/049/EMT.htm,0,1303141,4030318
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2019,04M,MARKETING,,2,3,1,TB3,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/Marketing.htm,1303141,4030318
EDUCACION SUPERIOR TERCIARIA,CURSO TECNICO TERCIARIO,2015,06A,RECREACION,,2,3,1,TA3,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/CTNTa.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/050/a/050%20Recreaci%C3%B3n.htm,1303141,4030318
EDUCACION MEDIA SUPERIOR,BACHILLERATO PROFESIONAL,2008,393,GASTRONOMIA,,3,0,0,BP1,VESPERTINO-NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/052/Bachillerato%20Profesional.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055gastronom%C3%ADa.htm,1303141,4030318
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2015,14R,INTEGRADO BELLEZA,,0,1,1,PT1,VESPERTINO-NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/Programa%20Rumbo%20Integradobelleza.htm,1303141,4030318
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2010,988,PROGRAMA RUMBO,,0,1,1,PR1,NOCTURNO,,Escuela,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1303141,4030318
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2010,988,PROGRAMA RUMBO,,0,1,1,PU1,VESPERTINO-NOCTURNO,,EXP. COMUNITARIAS,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1303141,4030318
EDUCACION MEDIA BASICA,ARTICULACION EDUCACION MEDIA BASICA,2010,988,PROGRAMA RUMBO,,0,1,1,PS1,NOCTURNO,,EXP. COMUNITARIAS,43322246/43323694,utucanelones@gmail.com,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/articulacion.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/056/05610988%20-%20Programa%20Rumbo.htm,1303141,4030318
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I,0,1,1,FA1,VESPERTINO,,Escuela,,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055gastronom%C3%ADa.htm,1303201,4030319
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,II,0,3,1,FB3,MATUTINO,,E.C.I. INTENDENCIAS,,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055gastronom%C3%ADa.htm,1303201,4030319
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,118,GASTRONOMIA,I,0,5,1,FC5,VESPERTINO,,Escuela,,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055gastronom%C3%ADa.htm,1303201,4030319
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,II,0,3,1,FA3,MATUTINO,,Escuela,,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055capilar.htm,1303201,4030319
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,119,BELLEZA - CAPILAR,I,0,3,1,FF3,MATUTINO,,Escuela,,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055capilar.htm,1303201,4030319
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,25A,DEPORTE Y RECREACION,II,0,1,1,FY1,MATUTINO,,E.C.I. INAU,,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055deporte%20y%20recreacion.htm,1303201,4030319
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,297,ELECTRICIDAD,II,0,1,1,FI1,VESPERTINO,,Escuela,,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055electricidad.htm,1303201,4030319
EDUCACION MEDIA BASICA,FORMACION PROFESIONAL BASICA (EMB),2007,297,ELECTRICIDAD,I,0,1,1,FÑ1,VESPERTINO,,Escuela,,0,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/FPBASE.htm,https://cursos.utu.edu.uy/sites/cursos.utu.edu.uy/oferta-educativa/2005/2004/TICUR/055/055electricidad.htm,1303201,4030319
