Tipo_de_Educacion,Turno,Comparte,Categoria,PNOfrece2,UNOfrece,Tiene comedor,Tiene copa de leche,Tiene equipo multidisciplinario,Profesores especiales,Con clases especiales,Horario,Tiene maestro de apoyo,Tiene maestro de apoyo Ceibal,Tiene maestro comunitario,Maestro mAs maestro,Maestro de trayectorias protegida,RUEE,rule1,Nombre
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1112066,2120060,JUANA DE IBARBOUROU
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1112067,2120061,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1112069,2120063,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1112070,2120064,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1112073,2120065,
JARDÍN DE INFANTES,TIEMPO COMPLETO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1112075,2120066,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1112079,2120069,TRES QUINTAS
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN COMÚN,3 AÑOS,5 AÑOS,,,,,,,,,,,,1112080,2120070,
JARDÍN DE INFANTES,DOBLE TURNO,NO,JARDÍN DE JORNADA COMPLETA,3 AÑOS,5 AÑOS,,,,,,,,,,,,1112081,2120071,
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1113001,2130158,ARTIGAS
ESCUELAS COMUNES,VESPERTINO,SÍ,DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1113002,2130002,JOSE PEDRO VARELA
ESCUELAS COMUNES,DOBLE TURNO,SÍ,ESCUELAS COMUNES,1,6,,,,,,,,,,,,1113003,2130003,ELENA NAVARRO BENTANCUR
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1113004,2130004,
ESCUELAS COMUNES,VESPERTINO,SÍ,ESCUELAS COMUNES,5 AÑOS,6,,,,,,,,,,,,1113005,2130005,GABRIELA MISTRAL
ESCUELAS COMUNES,DOBLE TURNO,NO,DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1113007,2130007,BRASIL
ESCUELAS COMUNES,VESPERTINO,SÍ,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1113008,2130008,REPUBLICA ARGENTINA
ESCUELAS COMUNES,MATUTINO,SÍ,DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1113009,2130009,CRISTOBAL COLON
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113010,2130010,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1113011,2130011,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113012,2130012,EXTRAMUROS
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1113013,2130013,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1113014,2130014,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1113015,2130015,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,3 AÑOS,5,,,,,,,,,,,,1113016,2130016,ZANJA HONDA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,4,,,,,,,,,,,,1113017,2130017,PUNTAS DE CORRALES
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1113018,2130018,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1113019,2130019,CERRO SOLITO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113021,2130021,PARADA MEDINA
ESCUELAS COMUNES,RURAL,SÍ,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1113022,2130022,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1113023,2130023,
ESCUELAS COMUNES,TIEMPO COMPLETO,SÍ,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1113024,2130024,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1113025,2130025,SAUZAL DE TRANQUERAS
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113026,2130026,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,2,6,,,,,,,,,,,,1113027,2130027,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113029,2130028,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113030,2130029,LOS MIMBRES
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,3,,,,,,,,,,,,1113031,2130030,
ESCUELAS COMUNES,RURAL,SÍ,UNIDOCENTE,2,6,,,,,,,,,,,,1113032,2130031,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113033,2130032,SARANDI DE RÍO NEGRO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,6,,,,,,,,,,,,1113034,2130033,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,2,6,,,,,,,,,,,,1113035,2130034,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113036,2130035,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1113037,2130036,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1113038,2130037,AGUSTIN FERREIRO
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1113040,2130038,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1113041,2130039,PASO HOSPITAL
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,2,2,,,,,,,,,,,,1113042,2130040,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1113043,2130041,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1113044,2130042,REPUBLICA DE ITALIA
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1113045,2130043,ANDRESITO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113046,2130044,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113048,2130046,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,4,,,,,,,,,,,,1113049,2130047,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1113050,2130048,DIONISIO DIAZ
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1113052,2130050,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,3,,,,,,,,,,,,1113053,2130051,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1113054,2130052,MIGUEL AGUERRE ARISTEGUI
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1113058,2130054,PASO SERPA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113059,2130055,INSTRUCCIONES DEL AÑO XIII
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1113061,2130056,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1113062,2130057,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,,,,,,,,,,,,,,1113063,2130058,MINAS DE CORTUME
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1113064,2130059,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1113065,2130060,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1113066,2130061,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1113067,2130062,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113069,2130064,CHIRCAS DE MAZANGANO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1113070,2130065,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1113071,2130066,LAS TUNITAS
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1113072,2130067,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113073,2130068,BAÑADO DE CHAJÁ
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,1,6,,,,,,,,,,,,1113074,2130069,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER,4 AÑOS,6,,,,,,,,,,,,1113075,2130070,REP BOL. DE VENEZUELA
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113076,2130071,
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,4 AÑOS,6,,,,,,,,,,,,1113079,2130073,PEDRO BERNARDINO RODRIGUEZ PAIVA (
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1113080,2130074,ADUANA DE BATOVI
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,2,6,,,,,,,,,,,,1113081,2130075,ABROJAL
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1113082,2130076,RINCÓN DE LOS RODRIGUEZ
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113084,2130077,
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1113086,2130079,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,,,,,,,,,,,,,,1113087,2130080,Nº 87 TRES CERROS
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,1,6,,,,,,,,,,,,1113088,2130081,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5 AÑOS,6,,,,,,,,,,,,1113090,2130082,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113091,2130083,PASO DE GAIRE
ESCUELAS COMUNES,TIEMPO COMPLETO,NO,DE TIEMPO COMPLETO,4 AÑOS,6,,,,,,,,,,,,1113092,2130084,ENRIQUE BELTRAME
ESCUELAS COMUNES,RURAL,NO,CON MAESTRO A CARGO,3 AÑOS,6,,,,,,,,,,,,1113093,2130085,SIMON BOLIVAR
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,4 AÑOS,6,,,,,,,,,,,,1113094,2130086,REPUBLICA DEL PARAGUAY
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,5,6,,,,,,,,,,,,1113095,2130087,
ESCUELAS COMUNES,DOBLE TURNO,NO,APRENDER  H. DE PRÁCTICA,4 AÑOS,6,,,,,,,,,,,,1113096,2130088,JAPÓN
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4,5,,,,,,,,,,,,1113098,2130090,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,1,5,,,,,,,,,,,,1113099,2130091,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,,,,,,,,,,,,,,1113100,2130092,FEDERICO DIAZ
ESCUELAS COMUNES,DOBLE TURNO,NO,ESCUELAS COMUNES,1,3,,,,,,,,,,,,1113101,2130093,C.E.L.E.R.
ESCUELA ESPECIAL,ESPECIAL,NO,DISCAPACIDAD INTELECTUAL,,,,,,,,,,,,,,1113102,2130094,
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,6,,,,,,,,,,,,1113104,2130096,
ESCUELA ESPECIAL,ESPECIAL,NO,SORDOS,,,,,,,,,,,,,,1113105,2130097,VICENTE FOCH PUNTIGLIANO
ESCUELAS COMUNES,RURAL,NO,UNIDOCENTE,4 AÑOS,5,,,,,,,,,,,,1113106,2130098,SANTIAGO NAVARRO
